Dt,weight
4702.93,1.831380009799352e-06
4742.4220000000005,1.0233163973628995e-06
4699.776,6.549925009212593e-07
5129.342000000001,2.8255909479842887e-06
4699.873,1.5433599662128274e-06
5010.987,3.06452538208522e-06
4666.137,1.9960033465963244e-06
4900.635,4.111057130549076e-07
4523.335999999999,1.0478723554252482e-05
4664.731,3.84482723720382e-06
4796.964,2.187992293675231e-06
5268.52,7.413489440360817e-07
4652.495,1.068615914083345e-06
4624.971,3.741688705790075e-06
4480.494000000001,1.7884063094655621e-06
5632.516,1.737026348396947e-07
5407.035,2.8536843752814314e-06
4451.377,7.886157847083358e-07
4487.856,9.251730324801753e-07
4994.749,1.626380624325986e-06
4739.1720000000005,5.063570498304988e-07
4636.625,1.4039863606075125e-06
4614.25,7.531601091772752e-07
4571.144,9.284531093049134e-07
4647.965999999999,1.7007149333703306e-06
4521.062,1.0935313962134468e-06
4704.3679999999995,1.577282119429067e-06
4764.534000000001,5.952532184150432e-07
4594.572,5.917441190851656e-07
4456.022,1.7580324576296297e-06
5069.723,5.394047394139378e-07
4598.917,1.988513691698511e-06
4670.428,1.6174147027396367e-06
4535.915,5.656211106385497e-07
4777.543,9.758839796092268e-07
4543.037,2.7292632570161862e-06
4547.031,1.0542715743413827e-06
4327.119000000001,2.8614943521965687e-06
4579.181,2.7764542726698465e-06
5248.936,2.249336796983238e-06
4523.98,8.682800251617097e-07
4948.302,1.0398070493658674e-06
4463.333,8.794747896415473e-07
4573.323,1.771022263365968e-06
4711.647,2.305877501664292e-06
4493.805,1.3260423680249517e-06
4465.531,1.4108838582172616e-06
4930.937,3.4039269341897187e-06
4586.772,6.940759135663914e-07
4938.807,4.5431194344571763e-07
4817.621,4.325260228993632e-06
4709.235,3.283161922943461e-06
4628.143,2.7089400887672985e-06
4619.918,1.2745313895772702e-06
4828.559,2.751042059295489e-06
4770.971,4.6369866809443855e-07
4694.896,2.5211638146601854e-06
4551.255999999999,6.299882983612383e-07
5181.629,2.369042321234997e-07
4572.919,3.5900092670651226e-06
4530.651,2.1823487458627674e-06
4507.785,4.332943830877781e-06
4522.825,1.2329349191730368e-06
5100.963,2.490732707197968e-07
4869.135,2.920098322689693e-06
4695.335999999999,5.424944799675125e-07
4896.347,4.9021111796308244e-06
4654.814,6.17800071392889e-07
4711.678,2.2969229280399094e-06
4710.342000000001,1.907412902423483e-06
4850.2429999999995,3.876144517332321e-06
4503.855,6.488723387062071e-07
5474.736999999999,3.057220389477587e-07
4960.21,3.05220201120618e-07
4786.853,5.789699246261883e-06
4641.5779999999995,7.97287175100012e-06
4577.403,1.4925726782487292e-06
4880.774,1.0533431047259513e-06
4705.344,9.774066697785346e-07
4524.846,7.50731645316469e-07
5168.92,1.0032697067328294e-06
4771.144,6.793189206620152e-07
4515.827,6.657307678401765e-07
4733.396,9.70712919667727e-07
4996.058,8.499783415921976e-06
4916.747,3.238484996681807e-07
4534.420999999999,7.60014794021424e-07
4648.831,7.843525617241466e-06
4547.932,1.1263538287518533e-06
4929.644,4.1146523712266075e-06
4702.385,7.83331760963625e-06
4611.447,1.0884268765943862e-06
4845.067,3.6610490564240454e-07
4496.59,1.0927623138819978e-06
4974.704000000001,3.0438452688508446e-07
4509.896,1.267942866022878e-06
4595.102,5.552253458444361e-07
4594.39,6.458615180699443e-06
4692.902,1.5465765976138442e-06
5049.835,4.963250903806983e-07
4494.609,7.199822791027398e-07
4619.498,2.2937743844106905e-06
4391.51,5.4451544883043475e-06
4700.8240000000005,1.5562440295762973e-06
4687.848,6.5525247241358e-07
4966.544,1.7364197482481987e-06
4592.7570000000005,2.679870220924594e-06
4573.089,2.9153208307018454e-06
4538.222,5.028774552017336e-06
5689.79,3.409616389666501e-07
4810.987,1.2740171205736114e-06
4610.223,4.7065512352476786e-06
4575.084,6.359846646275661e-07
4682.753,4.910350831651325e-07
4617.412,4.2122644451627235e-06
4638.983,3.989857286032925e-06
4538.582,1.185906385702077e-06
4709.874,4.790522027267295e-07
4805.042,9.529925612407654e-07
4794.599,4.060812997310006e-07
4905.561,2.429671902939121e-06
5042.7970000000005,4.37926982233973e-07
5285.47,2.9003018030393366e-07
4725.018,2.2809713042303446e-06
5178.955,6.169334997518196e-07
5783.352,7.804271985166837e-08
4758.777,1.0794016361159397e-06
4703.187,1.6454885290115643e-06
4698.789000000001,1.09799527179786e-06
4550.253,1.5128726347572311e-06
4627.380999999999,4.118386882346454e-06
4949.874,1.813112885932192e-06
4581.7390000000005,1.1351877013262302e-06
5234.016,4.103105819925812e-07
4526.852,1.330665630893347e-06
4868.398,4.416846535125598e-07
4738.584,5.464219064407872e-06
4773.276,5.698760805594908e-07
4882.839,2.459811058288931e-06
4775.832,2.6352572559031146e-06
4707.492,1.0971080674986699e-06
4692.56,5.80022190190344e-07
4648.6320000000005,7.401311013905074e-06
4868.35,6.000817762317396e-07
4695.397,2.6049886306235976e-06
4701.391,2.3711912125782674e-06
5897.448,2.8196848495972394e-07
4777.001,9.982833090815095e-07
4463.344,7.236450917356167e-07
4920.409000000001,2.7458457243477916e-06
4753.333,8.727454481954818e-07
5043.89,5.112063434686065e-07
4664.659000000001,5.200100407804818e-07
4965.4529999999995,7.931302103051443e-07
4759.693,8.635685576798484e-07
4495.105,6.286533653808291e-07
4533.475,6.434758669747386e-07
4603.397,6.139345428939763e-06
4597.5,2.0873436082802016e-06
4521.612,1.2447538215610255e-06
4852.566,1.945821627148069e-06
5397.081999999999,2.1345031591302274e-07
4853.402,5.476970047126464e-06
4455.29,7.254416804414765e-06
4885.984,1.9589723676177484e-06
4452.289000000001,3.2776793098643393e-06
4814.340999999999,2.210770748240482e-06
4721.416,1.4343091466145964e-06
4715.207,3.200801509890165e-06
4920.83,3.2009975201423115e-06
4382.691,1.0392128288119913e-06
4682.662,1.3141656941942248e-06
4491.87,6.332332996671711e-06
4500.670999999999,1.488459042035915e-06
4715.3640000000005,7.878472181933397e-07
4627.282,2.8986274628328417e-06
4522.304,1.967409577339755e-06
4836.698,1.0933065002399312e-06
4458.867,1.8835651603511274e-06
4362.87,3.0143472733521357e-06
4812.352,1.4109720628307278e-06
4635.558,1.0411481721437126e-06
4786.677,1.1749927411891336e-06
4810.835,7.244992837818136e-07
4415.17,7.701732832471498e-07
5064.137,7.526324289458383e-06
5427.084,4.83383513482717e-06
4860.18,1.0528762908359706e-06
5079.590999999999,8.295416937236462e-07
4492.905,1.1758046362861831e-06
4718.2570000000005,1.086173274511153e-06
4914.567,1.0481106626265423e-06
5251.721,2.02931116241702e-06
5719.286,5.762051484380149e-08
4379.516,8.175597933365039e-07
5064.792,2.5081311961582463e-06
4706.792,3.1242435161168626e-06
4465.918,6.657508846818441e-07
5718.2609999999995,4.795033357965386e-07
4682.79,5.29207048137783e-06
4729.9529999999995,2.661015582117448e-06
4583.878,1.0870372670699573e-05
4601.104,8.555094414179036e-06
4567.874,1.0462578499273036e-06
4456.28,6.503976079577796e-06
4827.789000000001,2.714687315686819e-06
4631.038,9.560735329146386e-07
4501.662,2.1792223823410285e-06
4854.335999999999,9.842943668756764e-07
4957.615,2.636834622616442e-06
4694.03,1.1579816303850712e-06
4533.7,8.460756743086677e-06
4663.967000000001,1.7315148495964559e-06
4791.667,1.5053463568912534e-06
4787.001,1.084373590906575e-06
4509.6179999999995,1.033025610458047e-06
4591.693,7.825528781195685e-06
4847.519,8.257303259523002e-07
4484.069,1.7341604721839822e-06
4698.184,8.467090969129729e-07
4516.351,6.639630648556856e-07
4412.72,1.316447150365921e-06
5023.334,2.878887682992317e-06
4781.061,7.782396209394366e-07
5517.143,2.0749500863635507e-07
4982.5470000000005,1.939240325024019e-06
4724.403,1.400008384121842e-06
4632.726,1.027405790202422e-06
4741.138,1.2317593734766099e-06
4690.983,2.2685313588329227e-06
4503.268,8.502527559452028e-06
4739.73,6.905843519959162e-06
4760.161,3.7356748017643448e-06
4601.175,1.0164317951644755e-06
5844.265,1.5518544315611187e-07
4956.577,5.528500110782908e-07
4531.781,9.917412090078892e-06
4628.907999999999,9.368387373816181e-07
4527.625,2.7614636149122537e-06
4622.005999999999,1.647213935046908e-06
4467.309,7.972603526444552e-06
4778.884,3.4000185929252055e-07
4517.32,3.844238174814475e-06
4924.688,2.4699375668945697e-06
4556.854,1.6790145351918869e-06
4807.508,5.566139237359591e-07
5412.19,2.4199915755653425e-07
4632.827,1.2470002022139167e-06
4839.445,7.008315616515609e-06
5859.67,5.344369111549269e-07
4624.656,1.3110615107799657e-06
4581.6359999999995,2.1530091060151345e-06
5144.465999999999,9.042396533673682e-07
4777.6759999999995,6.447504494301446e-06
4901.25,1.6933805392248756e-06
4697.22,2.328792131773139e-06
4753.653,1.6386374548825867e-06
4781.13,3.0183948850589634e-06
5668.816999999999,8.340225912510088e-07
5491.6359999999995,1.6477612163035595e-07
4617.005999999999,1.2789137661621061e-06
4750.071,3.049833382053924e-06
4467.85,2.0572364335504786e-06
5216.04,2.046697271782426e-06
4747.804,2.5108872034667184e-06
4916.438,1.7044948363380426e-06
4729.812,3.950824423400189e-06
4917.907,6.490275994585654e-06
4636.525,1.093239444101039e-06
4832.57,5.143323459188281e-07
4611.339,2.699840570719618e-06
4849.58,1.9119464132290538e-06
4736.3,7.892538496607182e-06
4810.619000000001,7.307308623507174e-07
4600.1990000000005,1.8626003164346863e-06
4745.596,6.5566873629116505e-06
4664.259,3.0334675576325864e-06
5317.965999999999,6.041928333622886e-07
4959.052,1.7409976192687287e-06
5277.257,1.8118362402109738e-06
4862.049,2.116663131286166e-06
4632.838,1.1499426309647943e-06
4978.98,1.683162731107053e-06
6367.524,4.535436864205934e-08
4738.255999999999,1.5076922901195769e-06
4672.254,1.0800479541315708e-06
5159.822,1.0554832271895206e-06
5072.043,1.3340607347871076e-06
5363.387,1.4205667646733053e-07
4773.894,7.035473352766977e-06
4765.532,2.4702558256460808e-06
5233.943,3.4574207110827995e-07
4856.948,4.3772963085904855e-06
4579.119000000001,6.261660984443791e-06
4749.471,4.457819899254587e-07
4914.719,9.2285753242258e-07
4837.504,8.419873131020511e-06
4858.291,8.973354501437297e-07
4774.446,2.991422842730681e-06
4693.11,4.378309887920665e-06
4802.6140000000005,1.2888783084014974e-06
4619.28,6.200278826534713e-06
5940.479,3.276393379446967e-07
4811.665,9.273564835257982e-07
4600.682,5.804869408145127e-06
4911.436,3.296369403222973e-06
5630.358,9.389907236236069e-07
4707.361,1.441661078519454e-06
5275.928000000001,1.7193673721278943e-07
4587.483,8.786582521964207e-07
4570.157999999999,2.029195619531544e-06
4581.0470000000005,1.167199786216946e-06
4742.2429999999995,4.3758824556927647e-07
4576.629,1.1357432356461299e-06
4631.293,2.2541003619268536e-06
4898.94,3.6447549304896766e-07
4602.0109999999995,1.3777364613134544e-05
4767.242,1.277251805550484e-06
4695.752,2.333599025298809e-06
4774.878,3.7661626490363944e-06
8845.722,1.1335737116447385e-09
4779.892,7.49488527664697e-06
4881.942,1.67598772424558e-06
4765.438,5.076332313169093e-07
5119.303,4.250608692830682e-07
4684.467000000001,1.4661572018732528e-06
4713.513,1.2406386378988525e-05
4611.075,5.291828047644911e-07
4649.471,1.0874870590169884e-06
4570.9529999999995,7.437108675744485e-06
4478.21,7.659028388326182e-06
4628.157999999999,3.647262830084248e-06
5032.143,9.654923413467371e-07
4676.313,1.3102367202715911e-05
4723.3640000000005,9.396767595061202e-06
4683.748,2.8443279806401476e-06
4950.404,5.503596492431225e-06
5392.309,2.6013041536996944e-07
5107.653,1.7663809469217172e-06
4672.399,1.6376899000583938e-06
5624.894,5.205263730499522e-07
4882.682,4.421105631578164e-06
4843.210999999999,7.675715050581298e-07
4626.8009999999995,1.0434476818912645e-06
5228.831,8.964637203381301e-07
4984.452,1.9712400303198625e-06
4503.709,2.1729552124368665e-06
4642.441,5.428586463833428e-07
4674.388,3.5032226330284836e-06
4575.365,2.615248219874115e-06
5219.3240000000005,1.4333161999425375e-06
4897.685,3.354335308763716e-06
4618.946,2.183819854386773e-06
4666.4890000000005,2.6131209928218713e-06
5148.585999999999,3.594385453852523e-06
4818.133,1.007487537869153e-06
4799.385,8.17567014766846e-07
4661.361,9.860775443537578e-07
4526.045,5.40468868756513e-07
4560.087,4.006492882459191e-06
4767.339,4.4957174498742315e-07
4823.561,5.317969625483836e-07
4833.344,1.953323145824301e-06
4744.241,5.89186185294652e-07
4889.202,3.2055908656564323e-07
4603.788,2.001100644785043e-06
4539.013,8.965766841413409e-07
4544.8279999999995,6.767527338082532e-07
4764.986,1.5137067099617603e-06
4854.789000000001,6.083740415304481e-07
4758.212,1.335727337746807e-06
4600.326,6.320948927553616e-07
4716.927,1.4372420789664534e-05
4779.752,2.566623750297519e-06
4571.54,3.931720129429781e-06
4714.037,3.5496884107492025e-06
4719.121,2.1375763935573056e-06
4833.781,3.5387500070465143e-06
4571.959,1.0426146383196415e-05
4586.721,1.398973656317089e-06
4710.589,1.29850292759835e-06
5020.994000000001,6.283325275470523e-06
4697.708,7.19604185642678e-06
5013.373,1.1416452075015557e-06
4613.113,2.1363312126397215e-06
4600.25,6.697665157685849e-06
4725.463,1.8331863990178192e-06
4576.767,1.5163100356001392e-06
4673.532,3.642903149423344e-06
5114.175,2.1761759703695074e-06
5110.924,9.228374155809123e-07
4601.556,1.2506521827012803e-06
4764.366,3.949702006798422e-06
4753.145,7.509245606698976e-07
4857.666,2.5635453577059107e-06
4502.537,4.304930355130856e-06
4484.572,9.31222012024711e-07
4499.473,8.307688210653746e-07
4528.222,3.0566256531072575e-06
4543.0740000000005,2.1158605208852713e-06
4640.705,4.910039278513704e-07
6065.353,2.167142476827813e-08
5149.541,2.0374043225648637e-07
4525.156,2.7233091876990057e-06
4968.42,4.269410718359621e-06
4963.399,8.34441434210859e-07
4708.607,2.0655905968235493e-06
5132.442,4.720164147259262e-07
4897.901,3.2819353114181865e-07
4905.552,1.0148291534449504e-06
4445.0509999999995,9.192256687768841e-07
4503.334,2.6758623270846486e-06
4628.393,1.1949037720920603e-06
5112.262,4.999145539139562e-07
4724.07,2.978949369263813e-06
4702.705,1.0349795231820771e-06
4885.182,2.125668770739398e-06
4563.789000000001,5.007620919279091e-06
4679.464,8.915294201485651e-06
4530.6140000000005,6.100458026546777e-07
4511.6140000000005,1.3810196330369105e-06
4500.657,3.13446390331695e-06
4541.104,4.2099159328521345e-06
4662.946,2.499770843087739e-06
4689.693,2.784853827790783e-06
4482.069,3.5229061888756302e-06
4942.514,1.071571542359135e-06
4882.036,3.834525866820609e-06
4658.919,8.370205164759462e-07
4471.18,2.32722817628759e-06
4492.64,6.540614522235627e-06
4531.678,3.232334917112481e-06
4846.611,1.3923830694968849e-06
4555.223,4.2971600960826e-06
4370.647,1.0768617559012821e-06
4873.321,3.3363312512875936e-06
5002.3820000000005,2.7900604790675412e-06
4445.880999999999,1.2188949111383547e-05
4351.397,7.196671152499461e-06
4697.853,6.64116778158685e-06
4575.982,2.7647890835848573e-06
4642.068,5.595788367079033e-07
5152.889,3.0861798725993453e-06
4533.244000000001,6.243550668778347e-06
4528.115,2.8304210532503445e-06
4796.941,7.299524953231141e-07
5129.397,5.242701688659529e-07
4539.594,3.793253329148871e-06
4437.420999999999,1.0694592739840285e-06
4844.7029999999995,6.689551364879886e-07
4525.101,4.243212916527318e-06
4858.863,2.047821235833551e-06
4762.857,8.283274617932431e-07
4552.316,1.0794738504193622e-06
4552.26,6.318823763767184e-07
4576.479,3.725919681004879e-06
4703.159000000001,5.494100311531174e-07
4492.17,8.031262173481696e-07
4803.939,2.3457573349128835e-06
5047.502,1.4032523537948689e-06
4664.048,1.0704264298334362e-06
4433.407999999999,4.008242531867825e-06
4616.344,1.0465430964258224e-06
4570.379,6.59511053049692e-06
4954.969,9.860306050565332e-07
4611.305,3.907862071028364e-06
4527.707,3.002871904721856e-06
4541.75,6.01869080241445e-07
4436.462,2.028479666294756e-06
4651.317,1.4662696498600105e-06
4347.281,3.3255073588374754e-06
4519.092000000001,1.7543990465345748e-06
5562.959,3.1888608748192645e-07
4567.163,4.25938634141168e-06
4672.71,5.010336177087776e-07
4763.0,8.362060422966317e-06
4665.406,9.959074584989111e-07
4837.371,1.8485922890200913e-06
4786.24,1.944142128777044e-06
4554.085,5.263241499818684e-06
4584.626,3.985411464024367e-06
4580.202,9.783970373683278e-06
4658.934,5.2762039672830116e-06
4785.263,1.7083572699382371e-06
4581.346,1.7824496610661168e-06
4520.74,6.440618344653665e-07
5455.785,1.2753479270223968e-06
4543.668,2.188605083621416e-06
4666.719,3.965497854039176e-06
4728.045,4.806172414268298e-06
5050.2390000000005,3.2874235984782923e-06
4424.97,1.865312479344652e-06
4425.194,1.5356402571769682e-06
4561.947,4.747240384511054e-06
4465.149,7.295713069643343e-07
4933.16,2.234395657605134e-06
4786.681,4.3240140164431423e-07
4612.016,1.1704747048771539e-06
4845.79,7.505371825136816e-06
4544.971,1.07384422965113e-06
4490.89,8.599882756794541e-07
4803.496,7.599926139139443e-07
4645.194,1.7791257398428722e-06
4582.305,1.04668288268459e-06
4540.6179999999995,2.0259764090482623e-06
4591.363,4.357876334950832e-06
4456.5070000000005,1.021259321348266e-05
4774.3640000000005,3.4449358896539652e-06
4601.9259999999995,7.776985294802214e-07
4790.548,3.4976935964685897e-06
4490.017,2.071189268604601e-06
4692.357,5.213274360014883e-07
4902.214,2.1394570603450076e-06
4524.057,1.364804427019854e-06
4868.563,3.31311280528792e-06
4634.483,1.488332667004926e-06
4638.693,4.865774489598009e-07
4631.1140000000005,6.858966120708938e-07
4549.918,3.80256794265746e-06
4738.188,4.227977761770994e-07
4511.037,6.172161671680734e-06
4388.235,2.7456528089943626e-06
4606.238,6.396820369627952e-06
4834.208,1.139357561532423e-06
4714.752,2.1442061824279388e-06
4652.637,5.463569135677072e-06
5362.323,3.616969445614986e-07
4768.647,2.0500861858787508e-06
4461.355,8.677136586962965e-06
4716.755,1.0918663407031065e-06
4800.7390000000005,3.4342022650831254e-06
4678.61,6.546195656257276e-06
4892.791,1.0522557636429906e-06
5683.945,1.4905630573477731e-07
4865.687,6.566745783745491e-06
4815.059,9.100730216345424e-07
4554.351,3.5614748167006507e-06
4627.5,5.3130177875348675e-06
4785.221,4.000711095837317e-06
5108.1720000000005,3.7092546830407912e-06
5827.7390000000005,2.6370265063369647e-07
5306.943,4.0332730410669504e-07
4721.478,6.321861922675456e-07
4524.877,1.9655639860708584e-06
4649.159000000001,1.1063551090519136e-06
4694.896,5.51199398428635e-06
5177.460999999999,7.397818936518147e-06
5100.274,5.703583689430621e-07
4653.933,7.908889878167835e-07
5094.76,5.073907975839911e-07
4973.521,2.6349885155310928e-06
4929.373,2.542265865753129e-06
4987.492,3.8295797028526246e-07
5407.195,2.6843165587496047e-06
4747.996,4.5279374087955135e-06
5073.391,3.917852404090406e-06
4814.5,1.8064041771442474e-05
4641.562,8.281582739966534e-06
4680.986,8.939542732942002e-06
5033.035,2.4443061315276794e-06
4812.77,1.2993117277966814e-06
4651.027,1.1728402391306917e-06
4691.3640000000005,6.379261977567239e-06
4686.895,5.034602246303529e-07
4594.01,1.7509420446664518e-06
5430.029,2.683229217666644e-07
5032.308,1.3697640022156168e-06
5826.441,4.839189825425944e-08
4617.844,4.741652544875517e-06
4745.8640000000005,1.9308237479601335e-06
4919.964,9.64706752888792e-06
5024.471,8.040361175712924e-07
5055.884,2.696294332605123e-06
4950.452,1.0554894169869571e-06
5251.986999999999,1.861205548745727e-07
8603.356,4.1463204065431613e-10
4758.251,7.659183133262088e-07
4761.875,1.607495552348111e-06
5448.484,6.037466521304285e-07
4621.688,2.151213548942181e-06
4913.487,3.173450858285368e-07
4639.585999999999,7.382086534701115e-07
4785.162,7.331794430531912e-07
4612.465,9.521837610424341e-06
5294.469,1.7167232969897273e-06
4601.253,5.883913121405521e-07
4591.205,7.563019471926045e-07
4963.345,4.2206382094610086e-06
5024.856,3.888926964854547e-06
4586.715,1.1968876021703653e-06
4771.6,5.049529974453853e-06
4888.897,9.387503531565007e-07
5549.984,9.93473836473575e-08
4723.31,1.0069706897832295e-06
4832.293,1.2498877427179082e-06
5029.182,3.1352788933127183e-07
4577.262,9.370455797792781e-07
5470.589,2.4549592887318484e-07
4626.599,1.064538385022242e-06
4728.696,5.735677789137366e-07
4802.103,1.4768067483622511e-06
4699.571,1.2582950350856399e-06
4695.125,6.380974488191257e-06
4819.263,2.468493796642573e-05
4574.552,2.272490765926285e-06
4745.6759999999995,5.437927899797574e-06
4600.9890000000005,3.1052454803357763e-06
4976.479,3.2574226819378907e-06
5054.764,2.3491668816673285e-06
4941.024,4.3700104011916145e-06
4825.934,9.498084262762887e-07
4768.691,6.3022196321445526e-06
4543.3009999999995,1.3944999802200686e-06
4862.779,1.3435357672125853e-06
5136.343,1.8725390678514263e-06
4549.125,1.3764314456873203e-06
4887.906,2.210331272622511e-06
4679.029,1.038821324124151e-06
5127.419,3.432773453508267e-07
5782.031,7.686067486793357e-07
5016.071,8.149394457551753e-07
4997.628,2.7653451337212097e-06
4878.889,1.7852639556337798e-06
4749.83,2.2500212854163913e-06
4712.95,3.690702828491565e-06
4744.252,1.0118508292452277e-06
4737.523,2.1771993502122936e-06
4634.661,4.467494552647382e-06
4751.403,4.04174326304195e-06
5306.514,5.441734625220842e-06
4897.769,1.2869826829366583e-06
4914.733,6.289669817842638e-07
4624.1759999999995,1.0776298065998249e-06
4528.401,7.237410335958779e-06
4661.344,3.292708138039455e-06
5244.7080000000005,5.228728220947287e-07
4741.135,4.2010356367969864e-07
4830.418,9.075609955083475e-07
4595.117,3.1819535766969077e-06
4660.58,4.939943221560938e-07
4456.823,3.2836859924597267e-06
5348.325,9.988027362496982e-07
4895.044,3.353847862215614e-07
4869.722,1.804095898516994e-06
4775.731,1.174711621222239e-06
4727.266,2.080422898930066e-06
4826.019,3.3904011951586954e-06
4557.942,1.4876141346858724e-06
4561.438,8.300636999740998e-07
4562.116,8.496760731507293e-07
4710.217000000001,1.258748437747842e-06
4628.417,2.0639781545914164e-06
4401.977,7.55518937816924e-07
4566.0109999999995,1.0789214109981808e-06
4501.308,1.5151375848024308e-06
4738.164000000001,1.0822582276327505e-06
4572.4220000000005,4.246811767920021e-06
4531.538,2.257564069408866e-06
6573.427,4.714661933154925e-08
4777.019,1.36243786113341e-06
4612.439,2.6381901882549726e-06
5316.092,7.470497474748305e-07
4613.626,1.0754561560668094e-06
5485.946,3.2951144217927816e-07
5010.862,2.941673893286507e-07
4722.567,4.210037149718594e-07
4906.064,6.304556280676722e-07
4981.503,8.294369829836837e-07
4943.17,8.670126641366457e-07
5097.767,2.689414372754776e-07
4566.142,2.597326693030477e-06
4703.331,3.5257230625255585e-06
4780.369000000001,1.7092558221993936e-06
4717.545999999999,7.613698438435008e-07
4610.727,1.896298089493863e-06
5414.57,1.3396047300241395e-07
4591.523,1.0189938554866134e-06
4929.833,1.131199924327952e-06
4911.279,8.064800559256891e-07
5420.026,3.455555518788689e-07
5277.503000000001,4.268020077202285e-06
5076.767,1.3416576795071488e-06
4698.934,3.0395361382023366e-06
4487.352,7.3799562127501515e-06
4511.697,9.602547410827983e-07
4676.123,3.2539579428229723e-06
4438.356,3.2468855834356503e-06
5144.26,1.368295472773876e-06
4641.65,4.870751086736723e-06
4746.333,3.274071689591935e-06
5003.371,1.018810224829339e-06
5305.293000000001,1.0513912552677333e-06
5299.769,2.899331036474758e-07
4974.502,5.556514102346285e-07
6722.863,5.8337293386914535e-09
4930.679,3.0881373960385464e-07
4854.194,9.072633694149564e-07
4861.745,3.69476694632489e-07
4573.012,5.189361109252994e-06
4937.407999999999,8.366186954590456e-07
4912.936,1.4114136017145107e-06
4686.267,3.1569328680103906e-06
4968.47,3.123355280184767e-07
4665.189,1.0303454281681684e-06
4712.899,2.1342333871253e-06
4624.282,1.2687552769363805e-06
6463.396,3.829395556378897e-08
4974.295999999999,1.8354528965123781e-06
4636.778,1.0142612395301781e-06
4614.413,1.6334421515677948e-06
5075.299,1.8599526305813478e-06
4941.244000000001,9.961751672380274e-07
4737.996,1.0357269412224993e-06
4959.285,7.197300448572143e-07
4904.691,2.11916123036813e-06
4860.163,1.3240069563013447e-06
4929.7029999999995,4.645098410484539e-06
4758.247,3.3703772004525577e-06
4805.059,3.4482474312823373e-06
4730.162,5.058438640413917e-07
4615.945,6.505069610458194e-07
4835.085,4.1563422044088375e-07
4527.170999999999,2.0867860106944895e-06
5435.437,3.5283165876513296e-07
4762.6359999999995,5.3843603611517105e-06
4746.967000000001,4.5138334395206573e-07
4823.443,1.7502539455181264e-06
5074.905,9.341074892628905e-07
4889.687,4.964203100979254e-07
4949.565,3.4070677405721426e-06
4845.545,8.881518540142069e-07
4523.231,1.0646348426989562e-06
4828.4490000000005,5.046515543102419e-07
4599.818,3.878847911362586e-06
5024.689,2.3594275025507516e-07
4852.842000000001,1.7866406697468834e-06
4877.605,3.2866782437036813e-06
4612.423,4.144426328527681e-06
4844.532,4.914536166351109e-07
4542.721,1.7930037815113067e-06
5128.166,1.3768915539634117e-06
4857.846,6.559410873783583e-07
4668.375,3.2614016900564677e-06
4764.052,1.6229091795971785e-06
4752.749,5.168212634679279e-07
4788.288,7.890862093134876e-07
4356.738,6.97167717385778e-06
5196.14,4.978995685218888e-07
4565.8640000000005,1.155339618512716e-06
4526.154,5.677075881910054e-07
4623.124,8.74060780150676e-06
4579.303,1.5889725835202545e-06
4656.395,5.667172206012119e-06
5533.195,3.4234294384618556e-07
4522.891,5.641350434374065e-07
4804.746,3.4668745950337035e-06
4571.363,6.109247538906194e-07
4484.894,2.122566650590951e-06
4602.318,2.149121397408742e-06
4737.1990000000005,9.448699995550997e-07
4624.912,1.802286414399809e-06
4716.978,9.869528848745283e-07
4642.907999999999,1.2950469573631328e-06
4615.359,9.233599376478191e-07
4662.486,6.2455056131352835e-06
4820.8679999999995,4.150151891156174e-07
4505.473,4.2817186147450705e-06
5717.653,8.428425367811541e-07
4544.289000000001,2.0420384175787725e-06
4569.25,1.4782489711648875e-05
4872.608,2.2852551598726545e-06
4899.396,1.254730743395289e-06
4679.675,2.3477829461238823e-06
5022.925,3.4985379880021795e-07
4860.247,5.7341354979428444e-06
4666.337,6.657921499980855e-07
4788.26,6.6012281136297065e-06
4437.928,4.872655481081264e-06
4609.656,2.103862114371632e-06
4591.022,9.502731769004575e-07
4746.22,2.8864423307632103e-07
4676.4529999999995,9.75827239799395e-07
4416.056,1.2269916820013698e-06
4439.744000000001,1.078369487393452e-06
4775.512,2.8281787991290773e-07
4444.460999999999,8.199671087227363e-06
4417.174,2.5165163084184978e-05
4678.233,3.7534080556026314e-06
4850.445,1.6199824370427575e-06
4408.474,3.6158908734117264e-06
4734.619000000001,4.7194739848451245e-07
4648.170999999999,1.6686512668343129e-06
4493.531,1.8117000646673774e-06
4845.849,5.307797725030331e-07
4567.4,1.0616245378791464e-06
4444.782999999999,1.561958760059278e-05
4754.344,7.431785449949346e-07
4397.379,3.2747520514934647e-06
4620.189,4.5770921376858124e-06
4579.064,1.3584129453505146e-06
4462.791,6.288859986011401e-07
4600.788,1.5140646865801543e-06
4523.424,4.976661099952531e-06
4406.113,8.866864194711844e-07
4415.113,1.149737336016493e-06
4422.014,2.1197348182638847e-06
4538.058,3.0536344334962094e-06
4410.295,1.3093015450422704e-06
4510.432,1.3221402165578747e-06
4389.852,1.2756378158689925e-06
4475.832,9.03022326538247e-07
4840.003,6.4860101925192e-07
4630.113,5.589603727807355e-07
4666.117,2.8478406906851964e-06
4646.439,1.7164009117065915e-06
4483.048,3.5841996263547874e-06
4601.504,1.0934669191568196e-06
4815.032,3.8154009401920815e-07
4862.319,1.5042223928401284e-06
4564.646,9.894587212032872e-06
4517.845,7.546487554606835e-07
4839.303,8.441790172109222e-07
4867.667,2.2189613976979457e-06
